Make,Model,Media_preco
AM,General,59934.21052631579
Acura,CLAutomatic,4492.666666666667
Acura,CLManual,4493.0
Acura,CLType-S,5207.736842105263
Acura,ILX4dr,15490.0
Acura,ILX5-Speed,17214.413636363635
Acura,ILX6-Speed,16240.052631578947
Acura,ILXAcuraWatch,21908.14285714286
Acura,ILXAutomatic,22464.898395721924
Acura,ILXHybrid,16692.727272727272
Acura,ILXPremium,24611.380952380954
Acura,ILXTechnology,26896.954545454544
Acura,IntegraGS,3746.5
Acura,IntegraLS,3879.6666666666665
Acura,IntegraRS,3997.0
Acura,MDX3.5L,48019.0
Acura,MDX4WD,10867.395147313691
Acura,MDXACURA,11975.0
Acura,MDXAWD,26904.574617346938
Acura,MDXAdvance,38900.0
Acura,MDXBase,22256.70588235294
Acura,MDXFWD,34391.130168453295
Acura,MDXSH-AWD,41585.4958283671
Acura,MDXSport,54515.0
Acura,MDXwith,24451.117647058825
Acura,NSXCoupe,175328.6
Acura,NSXManual,86995.0
Acura,RDX*1-OWNER*LTHR*ROOF*BACK-UP*TECH,11995.0
Acura,RDX4WD,10411.587837837838
Acura,RDXAWD,26934.15265700483
Acura,RDXBase,19600.875
Acura,RDXFWD,26525.088524590163
Acura,RDXwith,20128.30769230769
Acura,RL4dr,12709.302631578947
Acura,RLAutomatic,7495.59349593496
Acura,RLXAutomatic,30482.041666666668
Acura,RLXBase,24854.947368421053
Acura,RLXHybrid,40087.875
Acura,RLXwith,28490.3908045977
Acura,RSXAutomatic,6397.363636363636
Acura,RSXManual,7191.8
Acura,RSXType-S,8741.641025641025
Acura,SLX4WD,5995.0
Acura,TL2WD,17712.00699300699
Acura,TL3.2,6245.0
Acura,TL4dr,11664.42857142857
Acura,TLAutomatic,6859.20955882353
Acura,TLBase,17796.57627118644
Acura,TLManual,8015.727272727273
Acura,TLSH-AWD,19302.618181818183
Acura,TLSpecial,19391.35714285714
Acura,TLType-S,4839.392857142857
Acura,TLXFWD,25802.03599374022
Acura,TLXSH-AWD,30905.821782178216
Acura,TLwith,17755.925
Acura,TSX,17282.685185185186
Acura,TSX4dr,11352.45581395349
Acura,TSX5-Speed,17910.729559748426
Acura,TSXAutomatic,11397.42
Acura,TSXManual,7418.863636363636
Acura,TSXPremium,18488.0
Acura,TSXSpecial,18506.054545454546
Acura,TSXV6,14492.5
Acura,ZDXAWD,20291.133333333335
Acura,ZDXBase,25895.0
Alfa,Romeo,54228.704545454544
Aston,Martin,99573.61744966442
Audi,A3,32422.941176470587
Audi,A32.0T,18383.954545454544
Audi,A34dr,11291.293333333333
Audi,A3Cabriolet,28382.74418604651
Audi,A3Sedan,22584.319284802044
Audi,A42.0T,22634.127377998346
Audi,A42004,6282.944444444444
Audi,A42004.5,5762.5
Audi,A42005,6729.823529411765
Audi,A42005.5,7591.444444444444
Audi,A42007,8425.0
Audi,A42007.5,7866.09756097561
Audi,A42dr,9857.042253521127
Audi,A44dr,12061.770218228497
Audi,A45dr,8895.82142857143
Audi,A4AWD,17939.0
Audi,A4Premium,36439.73235294117
Audi,A4Prestige,45507.86666666667
Audi,A4Season,39295.846153846156
Audi,A4ultra,32903.075
Audi,A5,45102.16
Audi,A52.0T,27660.812280701753
Audi,A52dr,16668.60975609756
Audi,A62.0T,31050.078055964656
Audi,A62016,38494.0
Audi,A63.0T,36196.11809045226
Audi,A63.0TDI,33204.142857142855
Audi,A64dr,13300.688481675392
Audi,A6CERTIFIED,39471.0
Audi,A6Premium,54110.0
Audi,A73.0T,41396.410852713176
Audi,A73.0TDI,48452.0
Audi,A74dr,29921.08547008547
Audi,A7Competition,69594.6
Audi,A7Premium,64025.75
Audi,A7Prestige,66730.6
Audi,A8,37947.109489051094
Audi,A83.0T,35211.15094339623
Audi,A84.0T,41067.89473684211
Audi,A84.2L,34650.0
Audi,A84dr,19241.09677419355
Audi,Q3FrontTrak,29862.172043010753
Audi,Q3Premium,36323.857142857145
Audi,Q3quattro,31590.160256410258
Audi,Q52.0,38928.19245283019
Audi,Q52.0T,28030.998505231688
Audi,Q53.0,46296.26666666667
Audi,Q53.0T,31856.195652173912
Audi,Q53.0TDI,37505.02272727273
Audi,Q53.2L,23611.0
Audi,Q5Premium,47798.80952380953
Audi,Q5quattro,23539.721448467968
Audi,Q72.0T,53198.470588235294
Audi,Q73.0,64932.5
Audi,Q73.0T,40894.26462765958
Audi,Q73.0TDI,44154.62857142857
Audi,Q7quattro,17110.736
Audi,R8,169736.08333333334
Audi,R82dr,87623.70833333333
Audi,R84.2FSI,97723.4
Audi,R85.2,88888.0
Audi,R85.2FSI,121290.6
Audi,R8Auto,151481.66666666666
Audi,RS,64481.357894736844
Audi,RS42dr,30739.14285714286
Audi,RS44dr,26682.11111111111
Audi,RS64dr,20738.6
Audi,S3Premium,29530.078125
Audi,S3Prestige,35361.913043478264
Audi,S3quattro,37058.704545454544
Audi,S42005.5,10949.5
Audi,S42007,13371.894736842105
Audi,S42007.5,12633.666666666666
Audi,S42dr,11343.5
Audi,S44dr,19903.340909090908
Audi,S45dr,13454.333333333334
Audi,S4Premium,55561.0
Audi,S4Prestige,65991.0
Audi,S4Quattro,22999.0
Audi,S4quattro,34619.0775862069
Audi,S5,55839.3
Audi,S52dr,23783.45882352941
Audi,S5Cabriolet,38173.357142857145
Audi,S5Coupe,38418.898305084746
Audi,S64dr,18590.3125
Audi,S6Premium,58461.28571428572
Audi,S6Prestige,66920.625
Audi,S6quattro,42954.5
Audi,S7Premium,75735.5
Audi,S7Prestige,79260.0
Audi,S7quattro,56951.942307692305
Audi,S8,117784.16666666667
Audi,S84dr,21784.6875
Audi,S8Plus,99991.0
Audi,S8Sedan,86168.71428571429
Audi,S8quattro,59779.307692307695
Audi,SQ5Premium,48793.42424242424
Audi,SQ5Prestige,55057.857142857145
Audi,SQ5quattro,39537.92307692308
Audi,TT,43712.26315789474
Audi,TT180hp,5791.0
Audi,TT2dr,12917.839160839161
Audi,TT3.2L,19881.0
Audi,TTCoupe,32095.594594594593
Audi,TTRoadster,34853.36363636364
Audi,TTS2.0,50129.25
Audi,TTS2dr,24184.30769230769
Audi,TTSCoupe,30376.53846153846
Audi,TTSRoadster,25999.0
Audi,TTSS,44564.875
Audi,allroad2.0T,29553.065326633165
Audi,allroad5dr,5807.631578947368
Audi,allroadPremium,46460.0
Audi,allroadPrestige,52995.0
BMW,1,15618.729977116705
BMW,2,31187.034990791897
BMW,3,22529.947174557543
BMW,4,33922.11855241265
BMW,5,25974.066192969334
BMW,6,35200.535374868006
BMW,7,30848.788356164383
BMW,8,29990.0
BMW,M2Coupe,56797.8
BMW,M32dr,30235.73786407767
BMW,M34dr,29648.8
BMW,M3Convertible,37405.769230769234
BMW,M3Coupe,41891.541666666664
BMW,M3M3,34732.0
BMW,M3Sedan,50029.8
BMW,M4Convertible,51549.5
BMW,M4Coupe,49691.65909090909
BMW,M54dr,29400.0
BMW,M5Sedan,45164.017857142855
BMW,M62dr,29429.85714285714
BMW,M6Convertible,47259.333333333336
BMW,M6Coupe,50990.5
BMW,M6M6,46987.0
BMW,X1AWD,33008.71428571428
BMW,X1Sports,38859.35135135135
BMW,X1sDrive28i,24316.406451612904
BMW,X1xDrive,31110.727272727272
BMW,X1xDrive28i,28667.15852047556
BMW,X1xDrive35i,25582.385714285716
BMW,X3AWD,11968.091561938958
BMW,X3sDrive28i,37901.035264483624
BMW,X3xDrive28d,33825.204545454544
BMW,X3xDrive28i,30903.223529411764
BMW,X3xDrive35i,35590.44668587896
BMW,X4M40i,60542.666666666664
BMW,X4xDrive28i,38954.555555555555
BMW,X4xDrive35i,39607.7
BMW,X4xDriveM40i,52612.52380952381
BMW,X5,42090.05882352941
BMW,X535i,25985.0
BMW,X5AWD,15366.037704918033
BMW,X5sDrive35i,42080.60363636364
BMW,X5xDrive35d,39332.28015564202
BMW,X5xDrive35i,38348.265966046885
BMW,X5xDrive40e,57706.46153846154
BMW,X5xDrive50i,41199.08982035928
BMW,X6,40174.60526315789
BMW,X6AWD,24472.955223880595
BMW,X6sDrive35i,53982.94117647059
BMW,X6xDrive35i,39132.86574074074
BMW,X6xDrive50i,38131.77142857143
BMW,Z3Coupe,17962.333333333332
BMW,Z3Roadster,8890.92
BMW,Z3Z3,17463.2
BMW,Z42dr,18653.050420168067
BMW,Z4Coupe,13488.0
BMW,Z4Roadster,10400.985507246376
BMW,Z4Z4,23044.30769230769
BMW,Z4sDrive28i,32794.18681318681
BMW,Z4sDrive35i,37467.6724137931
BMW,Z4sDrive35is,41322.42307692308
BMW,i394,43826.8
BMW,i3Hatchback,20562.598484848484
Bentley,Arnage4dr,47519.4375
Bentley,Azure2dr,101644.75
Bentley,BentaygaW12,222620.66666666666
Bentley,Brooklands2dr,89995.0
Bentley,Continental,89652.71370967742
Bentley,Continental2dr,46893.3
Bentley,ContinentalGT,200211.75
Bentley,Flying,131884.72972972973
Bentley,Mulsanne4dr,114999.0
Bentley,MulsanneBase,129985.0
Bentley,MulsanneSedan,167036.66666666666
Bentley,MulsanneSpeed,230127.66666666666
Buick,CascadaConvertible,30891.4
Buick,CascadaPremium,28953.7012987013
Buick,CascadaSport,31677.0
Buick,Century4dr,3717.760563380282
Buick,CenturyCUSTOM,4995.0
Buick,CenturyCustom,2995.0
Buick,EnclaveAWD,13521.041009463723
Buick,EnclaveBase,15597.733333333334
Buick,EnclaveConvenience,25446.770700636942
Buick,EnclaveFWD,13096.4275
Buick,EnclaveLeather,28459.803599788247
Buick,EnclavePremium,29566.83647798742
Buick,Encore,21985.0
Buick,EncoreAWD,19338.171779141103
Buick,EncoreConvenience,17455.80650994575
Buick,EncoreEncore,13911.04347826087
Buick,EncoreFWD,18239.564593301435
Buick,EncoreLeather,18549.760910815938
Buick,EncorePremium,20022.667621776505
Buick,EncoreSport,22598.666666666668
Buick,EnvisionAWD,35958.041666666664
Buick,EnvisionFWD,32701.929292929293
Buick,EnvisionPremium,35752.07407407407
Buick,LaCrosse4dr,10056.860563380282
Buick,LaCrosseAWD,23641.891472868218
Buick,LaCrosseCXL,13995.0
Buick,LaCrosseFWD,20762.970347003156
Buick,LaCrosseLeather,18447.5
Buick,LaCrossePremium,33545.0
Buick,LeSabre4dr,5260.312796208531
Buick,LeSabreLimited,3995.0
Buick,Lucerne4dr,9421.891603053435
Buick,Park,4271.772727272727
Buick,Rainier4dr,5842.289473684211
Buick,RainierAWD,8795.42857142857
Buick,RainierRWD,7350.75
Buick,Regal,18496.0
Buick,Regal1FL,16132.0
Buick,Regal4DR,16295.0
Buick,Regal4dr,9967.285714285714
Buick,Regal97.5,2495.0
Buick,RegalBARGAIN,13950.0
Buick,RegalBase,12628.935483870968
Buick,RegalFWD,21444.0
Buick,RegalFleet,15909.5
Buick,RegalGS,21303.51111111111
Buick,RegalPremium,18292.837535014005
Buick,RegalRegal,12321.0
Buick,RegalSedan,17706.0
Buick,RegalSport,20197.036199095022
Buick,RegalTurbo,17040.318059299192
Buick,Rendezvous4dr,5512.835820895522
Buick,RendezvousCX,3919.0
Buick,RendezvousCXL,4014.1428571428573
Buick,RendezvousFWD,6939.84
Buick,Riviera2dr,5231.5
Buick,Skylark4dr,2988.0
Buick,Terraza4dr,5197.291666666667
Buick,Verano,14492.5
Buick,Verano1SD,15664.737142857142
Buick,Verano1SV,15189.0
Buick,Verano4dr,11456.285714285714
Buick,VeranoBase,13116.0
Buick,VeranoConvenience,14608.71875
Buick,VeranoFWD,12999.0
Buick,VeranoLeather,16376.216494845361
Buick,VeranoPremium,16016.857142857143
Buick,VeranoSedan,14995.0
Buick,VeranoSport,18235.19243986254
Buick,VeranoTurbo,17883.75
Buick,VeranoVerano,13155.101123595505
Cadillac,ATS,28474.653392330383
Cadillac,ATS-V,52835.97222222222
Cadillac,ATS2.0L,20651.284360189573
Cadillac,ATS2.5L,18263.91095890411
Cadillac,ATS3.6L,22497.24817518248
Cadillac,CT6,54178.88942307692
Cadillac,CTS,24818.420271416453
Cadillac,CTS-V,47422.21025641025
Cadillac,CTS-V4dr,32193.777777777777
Cadillac,CTS-VCTS-V,15950.333333333334
Cadillac,CTS4dr,9448.882998171846
Cadillac,Catera4dr,4995.0
Cadillac,Concours4dr,4500.0
Cadillac,DTS4dr,9581.303468208092
Cadillac,DeVille,3612.3333333333335
Cadillac,DeVille4d,7950.0
Cadillac,DeVille4dr,4852.477124183007
Cadillac,DeVilleBase,6995.0
Cadillac,DeVilleSedan,6700.0
Cadillac,ELRCoupe,31656.95
Cadillac,Eldorado2dr,6130.222222222223
Cadillac,Escalade,39968.289631533844
Cadillac,Escalade2WD,27753.133333333335
Cadillac,Escalade4WD,62972.7765451664
Cadillac,Escalade4dr,9054.301886792453
Cadillac,EscaladeAWD,23187.103092783505
Cadillac,EscaladeBase,33114.5
Cadillac,EscaladeLuxury,36737.857142857145
Cadillac,EscaladePlatinum,42815.7
Cadillac,EscaladePremium,39548.96511627907
Cadillac,EscaladeRWD,55445.43975903615
Cadillac,SRX3.6,21999.0
Cadillac,SRX4dr,8709.148514851486
Cadillac,SRXAWD,16344.66485013624
Cadillac,SRXBase,22864.389671361503
Cadillac,SRXFWD,16330.527204502814
Cadillac,SRXLeather,20475.0
Cadillac,SRXLuxury,27401.258083140878
Cadillac,SRXPerformance,28483.20900900901
Cadillac,SRXPremium,30149.14373088685
Cadillac,SRXRWD,9056.413793103447
Cadillac,SRXStandard,28034.25
Cadillac,STS-V4dr,14396.833333333334
Cadillac,STS-VSTS-V,14660.0
Cadillac,STS4dr,8957.160869565218
Cadillac,Seville4dr,4900.470588235294
Cadillac,XLR-V2dr,37917.25
Cadillac,XLR-VXLR-V,22999.0
Cadillac,XLR2dr,22216.0625
Cadillac,XT5FWD,43689.50617283951
Cadillac,XT5Luxury,41407.61261261261
Cadillac,XT5Platinum,53714.568181818184
Cadillac,XT5Premium,47703.670454545456
Cadillac,XT5Standard,37943.12765957447
Cadillac,XTS,24950.0
Cadillac,XTS3.6L,18467.875
Cadillac,XTSAWD,38667.24817518248
Cadillac,XTSBase,20015.08823529412
Cadillac,XTSFWD,30665.959558823528
Cadillac,XTSLuxury,25049.888636363637
Cadillac,XTSPlatinum,28263.898734177215
Cadillac,XTSPremium,25348.858208955226
Cadillac,XTSTurbo,46695.5
Cadillac,XTSVsport,32857.94117647059
Cadillac,d'Elegance4dr,4496.666666666667
Chevrolet,Astro,5584.5641025641025
Chevrolet,Avalanche1500,10287.222222222223
Chevrolet,Avalanche2500,10694.0
Chevrolet,Avalanche2WD,17851.453125
Chevrolet,Avalanche4WD,19181.060661764706
Chevrolet,AvalancheLS,25605.64
Chevrolet,AvalancheLT,27512.85714285714
Chevrolet,AvalancheLTZ,30383.74074074074
Chevrolet,Aveo1LT,6494.0
Chevrolet,Aveo4dr,5382.14705882353
Chevrolet,Aveo5dr,5394.861538461539
Chevrolet,AveoLT,6999.0
Chevrolet,Blazer2dr,4892.038461538462
Chevrolet,Blazer4dr,3640.85
Chevrolet,BlazerFleet,4990.0
Chevrolet,Bolt,36390.142857142855
Chevrolet,C,10492.5
Chevrolet,C/K,6921.893617021276
Chevrolet,Camaro,29888.0
Chevrolet,Camaro1LS,15123.5
Chevrolet,Camaro1LT,16994.333333333332
Chevrolet,Camaro2LS,17700.0
Chevrolet,Camaro2SS,24999.0
Chevrolet,Camaro2dr,17185.291896869247
Chevrolet,CamaroConvertible,26416.118902439026
Chevrolet,CamaroCoupe,23157.06441638753
Chevrolet,CamaroLS,15995.0
Chevrolet,CamaroLT,20775.0
Chevrolet,CamaroSS,28791.0
Chevrolet,Captiva,12378.868852459016
Chevrolet,Cavalier2dr,3457.6111111111113
Chevrolet,Cavalier4dr,3283.842105263158
Chevrolet,Chevy,6843.833333333333
Chevrolet,City,17782.560975609755
Chevrolet,Cobalt2dr,5447.856502242153
Chevrolet,Cobalt4dr,5496.359516616314
Chevrolet,CobaltSS,6992.0
Chevrolet,Colorado2WD,9790.758007117438
Chevrolet,Colorado4WD,12172.102362204725
Chevrolet,ColoradoCrew,29878.106153846154
Chevrolet,ColoradoExtended,23329.882165605097
Chevrolet,ColoradoRegular,11430.112676056338
Chevrolet,Corvette,47588.45238095238
Chevrolet,Corvette2dr,24850.787145818937
Chevrolet,Corvette427,53410.41176470588
Chevrolet,CorvetteConvertible,54279.35820895522
Chevrolet,CorvetteCoupe,53250.178506375225
Chevrolet,CorvetteGrand,67629.79166666667
Chevrolet,CorvetteStingray,52819.90740740741
Chevrolet,CorvetteZ06,51324.857142857145
Chevrolet,CorvetteZ51,51490.0
Chevrolet,CorvetteZR1,69104.0
Chevrolet,Cruze,13829.441656942823
Chevrolet,Cruze1FL,7995.0
Chevrolet,Cruze1LT,12156.323070771692
Chevrolet,Cruze2LT,12491.533424283765
Chevrolet,Cruze4d,10732.0
Chevrolet,Cruze4dr,8699.164285714285
Chevrolet,CruzeDiesel,14110.848101265823
Chevrolet,CruzeECO,11418.077669902912
Chevrolet,CruzeHatchback,18999.479166666668
Chevrolet,CruzeL,13898.421052631578
Chevrolet,CruzeLS,11297.860691144708
Chevrolet,CruzeLT,13536.683809523809
Chevrolet,CruzeLTZ,14495.703296703297
Chevrolet,CruzeLs,11095.0
Chevrolet,CruzePremier,17918.830769230768
Chevrolet,CruzeSedan,15022.64209472982
Chevrolet,Equinox,10745.5
Chevrolet,Equinox2WD,6545.756756756757
Chevrolet,Equinox4d,13990.0
Chevrolet,Equinox4dr,5744.587096774194
Chevrolet,EquinoxAWD,17791.768170066072
Chevrolet,EquinoxFWD,16486.63190874036
Chevrolet,EquinoxLS,7494.0
Chevrolet,EquinoxLT,11900.0
Chevrolet,EquinoxLTZ,19895.0
Chevrolet,Express,20094.785090664875
Chevrolet,HHR2WD,6014.771428571428
Chevrolet,HHR4dr,5368.285714285715
Chevrolet,HHRFWD,6867.341772151899
Chevrolet,Impala,10036.307692307691
Chevrolet,Impala1LS,13999.0
Chevrolet,Impala1LT,16831.213333333333
Chevrolet,Impala1LTZ,13545.897260273972
Chevrolet,Impala2,8588.0
Chevrolet,Impala2LT,18478.561128526646
Chevrolet,Impala2LTZ,22322.491315136478
Chevrolet,Impala3LT,24920.5
Chevrolet,Impala4,10995.0
Chevrolet,Impala4d,11964.75
Chevrolet,Impala4dr,7153.627420604183
Chevrolet,ImpalaFirst,11995.0
Chevrolet,ImpalaImpala,17250.0
Chevrolet,ImpalaLS,13695.204152249134
Chevrolet,ImpalaLT,15582.294608959757
Chevrolet,ImpalaLT2,8500.0
Chevrolet,ImpalaLTZ,17696.161572052402
Chevrolet,ImpalaLimited,12390.1
Chevrolet,ImpalaPolice,6852.277777777777
Chevrolet,ImpalaPremier,26363.22192513369
Chevrolet,ImpalaSEDAN,8400.0
Chevrolet,ImpalaSedan,13753.666666666666
Chevrolet,ImpalaUnmarked,5863.0
Chevrolet,Lumina4dr,2512.3333333333335
Chevrolet,Malibu,14740.264976958526
Chevrolet,Malibu1FL,10825.5
Chevrolet,Malibu1LT,14093.068735083532
Chevrolet,Malibu1LTZ,14775.98502994012
Chevrolet,Malibu1LZ,10396.939393939394
Chevrolet,Malibu2LT,13368.17965653897
Chevrolet,Malibu2LTZ,18155.187969924813
Chevrolet,Malibu2LZ,10431.75
Chevrolet,Malibu3LT,15619.67924528302
Chevrolet,Malibu4DR,12495.0
Chevrolet,Malibu4d,11693.666666666666
Chevrolet,Malibu4dr,7768.026315789473
Chevrolet,MalibuBase,3541.6666666666665
Chevrolet,MalibuClassic,3495.0
Chevrolet,MalibuECO,12131.015267175573
Chevrolet,MalibuFleet,8521.5
Chevrolet,MalibuFleet*1-Owner*Clean,7999.0
Chevrolet,MalibuHybrid,23317.090909090908
Chevrolet,MalibuL,18360.9375
Chevrolet,MalibuLS,13807.1881663113
Chevrolet,MalibuLT,17840.145293466223
Chevrolet,MalibuLTZ,13313.125
Chevrolet,MalibuPremier,25597.128440366974
Chevrolet,MalibuSEDAN,10995.0
Chevrolet,MalibuSedan,14308.666666666666
Chevrolet,Monte,6330.225806451613
Chevrolet,New,4993.125
Chevrolet,P,3988.0
Chevrolet,Prizm4dr,2452.2
Chevrolet,S-102WD,4925.691176470588
Chevrolet,S-104WD,6331.584905660377
Chevrolet,SSRRegular,23940.396039603962
Chevrolet,SSSedan,38129.242424242424
Chevrolet,Silverado,29466.45210973849
Chevrolet,SonicHatch,11171.770408163266
Chevrolet,SonicHatchback,9531.27868852459
Chevrolet,SonicLT,8644.0
Chevrolet,SonicSedan,10668.373
Chevrolet,Spark,10346.5625
Chevrolet,Spark1LT,9729.98992443325
Chevrolet,Spark2LT,9978.54347826087
Chevrolet,Spark4DR,8720.0
Chevrolet,SparkLS,9338.41782729805
Chevrolet,Suburban,19000.0
Chevrolet,Suburban1500,4194.653846153846
Chevrolet,Suburban2500,8577.8
Chevrolet,Suburban2WD,37530.57415078708
Chevrolet,Suburban3/4,30247.5
Chevrolet,Suburban4WD,37734.619184376796
Chevrolet,Suburban4dr,7433.643137254902
Chevrolet,SuburbanFleet,15900.0
Chevrolet,SuburbanLS,26243.4
Chevrolet,SuburbanLT,25331.21978021978
Chevrolet,SuburbanLTZ,31770.035714285714
Chevrolet,Tahoe,16120.296296296296
Chevrolet,Tahoe1500,4705.0
Chevrolet,Tahoe2WD,32212.781947261665
Chevrolet,Tahoe2dr,10828.333333333334
Chevrolet,Tahoe4WD,34588.797685554666
Chevrolet,Tahoe4dr,8375.351111111111
Chevrolet,TahoeCommercial,24753.14285714286
Chevrolet,TahoeHeated,11890.0
Chevrolet,TahoeLS,30506.552083333332
